 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,72812949,8,6,56,11601,20,0,7,5.656854249,5840,0,1933.5,2189.772933,160.0951501,0.192273492,5600996.077,19500000,70500000,3,71500000,10200000,26600000,70500000,3,1366884,273376.8,604350.4445,1354431,15,0,0,0,0,172,132,0.109870567,0.082402925,0,5840,777.5333333,1633.102694,2667024.41,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,899004,0,899004,899004,70500000,0,70500000,70500000,DDoS
80,112036,3,6,26,11607,20,0,8.666666667,10.26320288,8675,0,1934.5,3378.317791,103832.6966,80.33132208,14004.5,39181.66863,110973,4,731,365.5,511.2382028,727,4,111908,22381.6,49524.87239,110973,5,0,0,0,0,72,132,26.77710736,53.55421472,0,8675,1163.3,2707.739198,7331851.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72812528,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,160.0960758,0.164806804,6619320.727,21200000,70600000,1,71500000,10200000,26600000,70600000,1,1367276,455758.6667,778642.2775,1354832,378,0,0,0,0,172,92,0.109871202,0.054935601,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,889031,0,889031,889031,70600000,0,70600000,70600000,DDoS
80,96917,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,120030.5416,92.86296522,12114.625,33886.83892,95979,3,665,332.5,402.3437585,617,48,96870,19374,42824.28685,95979,3,0,0,0,0,72,132,30.95432174,61.90864348,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72805013,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1757.789948,160.1950129,0.206029769,5200358.071,18800000,70600000,1,71500000,8931270.625,24900000,70600000,1,1365027,273005.4,604480.6058,1354305,14,0,0,0,0,192,132,0.123617861,0.082411908,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,883987,0,883987,883987,70600000,0,70600000,70600000,DDoS
80,96708,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,120289.945,82.72324937,13815.42857,36254.78873,96033,3,438,219,305.4701295,435,3,96658,24164.5,47912.6804,96033,6,0,0,0,0,72,112,31.02121851,51.70203086,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72807216,9,5,62,11601,20,0,6.888888889,5.30199124,7300,0,2320.2,3022.508098,160.1901658,0.192288632,5600555.077,19500000,70600000,1,71500000,8931528.125,24900000,70600000,1,1364239,341059.75,675641.9638,1354502,187,0,0,0,0,192,112,0.123614121,0.068674512,0,7300,777.9333333,1970.892563,3884417.495,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,885997,0,885997,885997,70600000,0,70600000,70600000,DDoS
80,33762,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,344381.257,266.5718856,4220.25,7392.506181,17079,17,16381,8190.5,10043.03761,15292,1089,33705,6741,9117.781336,17079,17,0,0,0,0,72,132,88.85729518,177.7145904,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72796538,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,160.1312414,0.164843004,6617867.091,21200000,70600000,1,71400000,10200000,26600000,70600000,1,1364530,454843.3333,779508.1637,1354926,179,0,0,0,0,172,92,0.109895336,0.054947668,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,875996,0,875996,875996,70600000,0,70600000,70600000,DDoS
80,822101,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,14150.32946,10.94755997,102762.625,289804.1611,819990,18,1714,857,1186.525179,1696,18,822066,164413.2,366479.3479,819990,21,0,0,0,0,72,132,3.649186657,7.298373314,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71999668,8,4,56,11601,20,0,7,5.656854249,7215,0,2900.25,3540.00286,161.9035243,0.166667435,6545424.364,21200000,70600000,13,70600000,10100000,26700000,70600000,211,1363785,454595,779929.2817,1355167,157,0,0,0,0,172,92,0.111111623,0.055555812,0,7215,897.1538462,2250.514898,5064817.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,78903,0,78903,78903,70600000,0,70600000,70600000,DDoS
80,860433,4,6,32,11607,20,0,8,8.485281374,5840,0,1934.5,2538.919278,13526.91029,11.62205541,95603.66667,285779.8525,857682,15,860404,286801.3333,495270.7726,858690,49,860359,172071.8,383268.2749,857682,15,0,0,0,0,92,132,4.648822163,6.973233244,0,5840,1058.090909,2058.388907,4236964.891,0,0,0,1,0,0,0,0,1,1163.9,8,1934.5,92,0,0,0,0,0,0,4,32,6,11607,8192,229,3,20,0,0,0,0,0,0,0,0,DDoS
80,71960559,8,5,56,11601,20,0,7,5.656854249,4380,0,2320.2,2207.341206,161.9915154,0.180654517,5996713.25,20300000,70600000,1,70600000,10100000,26700000,70600000,1,1362530,340632.5,676111.4839,1354787,184,0,0,0,0,172,112,0.11117201,0.069482506,0,4380,833.0714286,1679.986285,2822353.918,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,46037,0,46037,46037,70600000,0,70600000,70600000,DDoS
80,860565,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,13517.86326,9.296218182,122937.8571,323852.4631,857365,44,1764,882,1156.826694,1700,64,860521,215130.25,428157.1481,857365,192,0,0,0,0,72,112,3.486081818,5.810136364,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71960936,9,5,62,11601,20,0,6.888888889,5.30199124,7300,0,2320.2,3022.508098,162.0740453,0.194549999,5535456.615,19500000,70600000,1,70600000,8825673,24900000,70600000,1,1361901,340475.25,676432.1975,1355114,183,0,0,0,0,192,112,0.125067856,0.069482142,0,7300,777.9333333,1970.892563,3884417.495,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,44034,0,44034,44034,70600000,0,70600000,70600000,DDoS
80,860453,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,13519.6228,9.297428215,122921.8571,323928.2645,857521,48,1759,879.5,1109.45054,1664,95,860405,215101.25,428280.4079,857521,191,0,0,0,0,72,112,3.486535581,5.810892634,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71960163,9,4,62,11601,20,0,6.888888889,5.30199124,8760,0,2900.25,4128.319301,162.0757863,0.180655511,5996680.25,20300000,70600000,1,70600000,8825556.75,24900000,70600000,1,1361103,453701,780953.232,1355463,189,0,0,0,0,192,92,0.1250692,0.055586311,0,8760,833.5,2402.71381,5773033.654,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,37012,0,37012,37012,70600000,0,70600000,70600000,DDoS
80,860426,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13520.04705,8.135504971,143404.3333,349595.8565,857013,49,2207,1103.5,895.9042918,1737,470,860377,286792.3333,493826.4438,857013,760,0,0,0,0,72,92,3.486644987,4.648859983,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72030424,9,6,62,11607,20,0,6.888888889,5.30199124,5840,0,1934.5,2538.919278,162.00099,0.208245338,5145030.286,18800000,70600000,1,70600000,8826085,24900000,70600000,1,1422444,284488.8,635655.62,1421584,3,0,0,0,0,192,132,0.124947203,0.083298135,0,5840,729.6875,1754.344767,3077725.563,0,0,0,0,1,0,0,0,0,778.3333333,6.888888889,1934.5,192,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,36013,0,36013,36013,70600000,0,70600000,70600000,DDoS
80,860278,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,13522.373,10.46173446,107534.75,302764.9886,856838,41,2166,1083,1463.711037,2118,48,860234,172046.8,382811.2962,856838,41,0,0,0,0,72,132,3.487244821,6.974489642,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72029693,9,6,62,11607,20,0,6.888888889,5.30199124,4380,0,1934.5,2177.344966,162.0026341,0.208247452,5144978.071,18800000,70600000,3,70600000,8826108,24900000,70600000,3,1421497,284299.4,635268.9984,1420703,3,0,0,0,0,192,132,0.124948471,0.083298981,0,4380,729.6875,1584.07667,2509298.896,0,0,0,0,1,0,0,0,0,778.3333333,6.888888889,1934.5,192,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,37034,0,37034,37034,70600000,0,70600000,70600000,DDoS
80,860094,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13525.26584,8.138645311,143349,349342.49,856440,55,2966,1483,709.9352083,1985,981,860039,286679.6667,493428.4871,856440,557,0,0,0,0,72,92,3.487990848,4.650654463,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72029068,9,4,62,11607,20,0,6.888888889,5.30199124,11595,0,2901.75,5795.50069,162.0040398,0.180482691,6002422.333,20300000,70600000,1,70600000,8826276.875,25000000,70600000,1,1420055,473351.6667,818623.9642,1418617,188,0,0,0,0,192,92,0.124949555,0.055533136,0,11595,833.9285714,3097.25274,9592974.533,0,0,0,0,1,0,0,0,0,898.0769231,6.888888889,2901.75,192,0,0,0,0,0,0,9,62,4,11607,256,229,7,20,31631,0,31631,31631,70600000,0,70600000,70600000,DDoS
80,859904,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,13528.25432,9.303364096,122843.4286,323525.3762,856527,33,2732,1366,1885.146679,2699,33,859827,214956.75,427715.0662,856527,185,0,0,0,0,72,112,3.488761536,5.81460256,0,10220,1292.555556,3378.299021,11400000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72337625,9,4,62,11601,20,0,6.888888889,5.30199124,10135,0,2900.25,4871.82583,161.2300653,0.17971284,6028135.417,20600000,71400000,3,71400000,8930322.875,25200000,71400000,3,909553,303184.3333,512396.8502,894791,191,0,0,0,0,192,92,0.124416581,0.055296258,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,35043,0,35043,35043,71400000,0,71400000,71400000,DDoS
80,859813,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13529.68611,8.141305144,143302.1667,349457.6693,856627,2,2817,1408.5,1721.805012,2626,191,859713,286571,493684.3782,856627,367,0,0,0,0,72,92,3.489130776,4.652174368,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72341315,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1757.789948,161.2218412,0.207350392,5167236.786,19100000,71400000,3,71400000,8930208.5,25200000,71400000,3,913349,182669.8,400238.0674,898561,16,0,0,0,0,192,132,0.124410235,0.082940157,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,37030,0,37030,37030,71400000,0,71400000,71400000,DDoS
80,874317,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,13298.38034,10.29374929,109289.625,306853.4728,868702,1,5023,2511.5,3550.383148,5022,1,874175,174835,387889.8253,868702,14,0,0,0,0,72,132,3.431249764,6.862499528,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72313737,8,6,56,11607,20,0,7,5.656854249,4380,0,1934.5,2177.344966,161.2833257,0.193600837,5562595.154,19800000,71400000,1,71400000,10200000,27000000,71400000,1,897637,179527.4,399835.9325,894773,16,0,0,0,0,172,132,0.11062905,0.082971787,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,11134,0,11134,11134,71400000,0,71400000,71400000,DDoS
80,881416,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,13191.27404,10.21084255,110177,308261.3827,873054,4,8021,4010.5,5666.046638,8017,4,881399,176279.8,389523.8773,873054,48,0,0,0,0,72,132,3.403614184,6.807228369,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72304396,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2538.919278,161.3041619,0.193625848,5561876.615,16800000,60600000,2,71400000,10200000,22600000,60600000,2,898212,179642.4,400702.4932,896440,47,0,0,0,0,172,132,0.110643342,0.082982506,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1015,0,1015,1015,35700000,35200000,60600000,10800000,DDoS
80,881840,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,13184.93151,10.20593305,110230,308285.6702,873168,3,8014,4007,5662.511104,8011,3,881770,176354,389546.1235,873168,47,0,0,0,0,72,132,3.401977683,6.803955366,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72304918,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,161.3029974,0.179794132,6025409.833,17500000,60600000,1,71400000,10200000,22600000,60600000,1,899956,224989,449190.2206,898774,4,0,0,0,0,172,112,0.110642543,0.069151589,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2017,0,2017,2017,35700000,35300000,60600000,10800000,DDoS
80,881781,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,13185.81371,10.20661593,110222.625,308291.0924,873174,5,7961,3980.5,5622.206017,7956,5,881765,176353,389550.2715,873174,48,0,0,0,0,72,132,3.402205309,6.804410619,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72305088,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,161.3026182,0.165963424,6573189.818,18200000,60600000,3,71400000,10200000,22600000,60600000,3,899055,299685,518390.7282,898271,174,0,0,0,0,172,92,0.110642283,0.055321141,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,1956,0,1956,1956,35700000,35300000,60600000,10800000,DDoS
80,868104,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,13400.46815,10.36742141,108513,306718.2945,867602,3,395,197.5,273.6503243,391,4,868055,173611,387952.7963,867602,3,0,0,0,0,72,132,3.455807138,6.911614277,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72297072,8,5,56,11607,20,0,7,5.656854249,7300,0,2321.4,3346.363967,161.3205027,0.179813644,6024756,17500000,60600000,1,71400000,10200000,22600000,60600000,1,897853,224463.25,448393.9579,897054,3,0,0,0,0,172,112,0.11065455,0.069159094,0,7300,833.5,2184.061804,4770125.962,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,6,0,6,6,35700000,35200000,60600000,10800000,DDoS
80,868268,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13397.93704,8.062026932,144711.3333,354214.216,867748,5,515,257.5,296.2777413,467,48,868224,289408,500864.9784,867757,5,0,0,0,0,72,92,3.455154399,4.606872532,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72296510,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,161.3217567,0.179815042,6024709.167,17500000,60600000,0,71400000,10200000,22600000,60600000,0,898198,224549.5,448499.7623,897299,5,0,0,0,0,172,112,0.110655411,0.069159632,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,5,0,5,5,35700000,35200000,60600000,10800000,DDoS
80,868463,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,13394.92874,9.21167626,124066.1429,327924.0713,867728,22,419,209.5,265.1650429,397,22,868397,217099.25,433752.5237,867728,90,0,0,0,0,72,112,3.454378598,5.757297663,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,868716,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,13391.02768,9.208993503,124102.2857,327990.1604,867914,41,543,271.5,246.7802666,446,97,868665,217166.25,433831.8825,867914,45,0,0,0,0,72,112,3.453372564,5.755620939,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,868714,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,13391.05851,9.209014704,124102,328015.4306,867971,3,481,240.5,263.7508294,427,54,868711,217177.75,433862.2234,867971,5,0,0,0,0,72,112,3.453380514,5.75563419,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,868889,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13388.36146,8.056264954,144814.8333,354349.1818,868127,2,475,237.5,333.0472939,473,2,868845,289615,501006.106,868127,226,0,0,0,0,72,92,3.45268498,4.603579974,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,854609,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,13612.07289,10.53113178,106826.125,301774.9747,853681,2,583,291.5,344.3610024,535,48,854510,170902,381685.1279,853681,2,0,0,0,0,72,132,3.51037726,7.02075452,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,59067,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,196945.8412,152.3693433,7383.375,20544.52156,58226,3,668,334,466.6904756,664,4,59016,11803.2,25952.68004,58226,3,0,0,0,0,72,132,50.7897811,101.5795622,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,28091,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,414118.4009,320.3873127,3511.375,9637.044626,27359,3,602,301,357.7960313,554,48,28000,5600,12166.00789,27359,3,0,0,0,0,72,132,106.7957709,213.5915418,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,28961,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,401678.1188,310.7627499,3620.125,9932.662878,28198,2,653,326.5,391.03005,603,50,28915,5783,12532.92925,28198,2,0,0,0,0,72,132,103.5875833,207.1751666,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,30037,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,387289.0102,299.6304558,3754.625,10253.67379,29128,18,569,284.5,376.8879144,551,18,29990,5998,12932.15889,29128,19,0,0,0,0,72,132,99.87681859,199.7536372,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,29862,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,389558.6364,301.3863773,3732.75,10254.21852,29107,2,596,298,352.139177,547,49,29846,5969.2,12937.09628,29107,2,0,0,0,0,72,132,100.4621258,200.9242516,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,30105,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,386414.2169,265.7365886,4300.714286,10979.8175,29197,3,714,357,288.4995667,561,153,30090,7522.5,14504.63192,29276,3,0,0,0,0,72,112,99.65122073,166.0853679,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,15257,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,762469.686,589.8931638,1907.125,5099.353641,14519,2,622,311,434.1635636,618,4,15197,3039.4,6421.992082,14519,2,0,0,0,0,72,132,196.6310546,393.2621092,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,15294,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,760625.0817,523.0809468,2184.857143,5324.893033,14242,3,922,461,582.6559877,873,49,15255,3813.75,6965.464013,14242,3,0,0,0,0,72,112,196.155355,326.9255917,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,40022,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,290515.2166,224.876318,5002.75,13782.48514,39110,15,39182,19591,27681.81627,39165,17,39967,7993.4,17435.58537,39181,15,0,0,0,0,72,132,74.95877268,149.9175454,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
